,Word,Valence,Arousal,Dominance,Category,Flair,Stanza,Emotion,Quadrant
37374,working,0.74,0.585,0.5760000000000001,interested,POSITIVE,NEUTRAL,joy,1.0
37375,workings,0.7040000000000001,0.56,0.745,interested,POSITIVE,NEUTRAL,,1.0
37376,workman,0.7290000000000001,0.618,0.726,interested,POSITIVE,NEUTRAL,,1.0
37377,workout,0.868,0.8270000000000001,0.78,interested,POSITIVE,NEUTRAL,,1.0
37378,workup,0.5820000000000001,0.713,0.589,interested,POSITIVE,NEUTRAL,,1.0
37379,worshipful,0.76,0.648,0.546,interested,POSITIVE,NEUTRAL,,1.0
37380,wrestler,0.52,0.863,0.911,interested,POSITIVE,NEUTRAL,,1.0
37381,wright,0.54,0.528,0.389,interested,POSITIVE,NEUTRAL,,1.0
37382,xmas,0.906,0.7170000000000001,0.615,interested,POSITIVE,NEUTRAL,guilt,1.0
37383,xoxo,0.7290000000000001,0.52,0.4,interested,POSITIVE,NEUTRAL,,1.0
37384,yaaaay,0.625,0.677,0.326,interested,POSITIVE,NEUTRAL,,1.0
37385,yaaay,0.65,0.61,0.33,interested,POSITIVE,NEUTRAL,,1.0
37386,yaay,0.604,0.575,0.327,interested,POSITIVE,NEUTRAL,,1.0
37387,yacht,0.823,0.67,0.66,interested,POSITIVE,NEUTRAL,,1.0
37388,yachting,0.624,0.635,0.609,interested,POSITIVE,NEUTRAL,,1.0
37389,yahoo,0.643,0.583,0.522,interested,POSITIVE,NEUTRAL,,1.0
37390,yay,0.6940000000000001,0.575,0.345,interested,POSITIVE,NEUTRAL,,1.0
37391,yayy,0.64,0.5870000000000001,0.355,interested,POSITIVE,NEUTRAL,,1.0
37392,yayyy,0.602,0.7,0.381,interested,POSITIVE,NEUTRAL,,1.0
37393,yayyyy,0.677,0.613,0.363,interested,POSITIVE,NEUTRAL,,1.0
37394,yesss,0.7190000000000001,0.657,0.451,interested,POSITIVE,NEUTRAL,,1.0
37395,yessss,0.7190000000000001,0.7959999999999999,0.415,interested,POSITIVE,NEUTRAL,,1.0
37396,yey,0.677,0.53,0.29,interested,POSITIVE,NEUTRAL,,1.0
37397,yield,0.7190000000000001,0.578,0.618,interested,POSITIVE,NEUTRAL,guilt,1.0
37398,yo-yo,0.5920000000000001,0.643,0.345,interested,POSITIVE,NEUTRAL,,1.0
37399,youngster,0.7959999999999999,0.557,0.6609999999999999,interested,POSITIVE,NEUTRAL,,1.0
37400,yummy,0.878,0.55,0.6579999999999999,interested,POSITIVE,POSITIVE,,1.0
37401,yuppie,0.677,0.61,0.445,interested,POSITIVE,NEUTRAL,,1.0
37402,zany,0.5,0.6409999999999999,0.586,interested,POSITIVE,NEUTRAL,surprise,1.0
37403,zeppelin,0.542,0.55,0.472,interested,POSITIVE,NEUTRAL,,1.0
37404,zesty,0.562,0.528,0.456,interested,POSITIVE,POSITIVE,,1.0
37405,zippy,0.561,0.523,0.455,interested,POSITIVE,NEUTRAL,,1.0
37406,zoo,0.76,0.52,0.58,interested,POSITIVE,NEUTRAL,,1.0
37407,ramen,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37408,usb,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37409,reps,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37410,whew,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37411,kardashians,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37412,loads,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37413,crisps,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37414,takeaway,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37415,ooooo,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37416,rockin,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37417,ooo,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37418,looool,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37419,twerk,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37420,brent,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37421,zayn,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37422,ooooh,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37423,lucy,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37424,packers,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37425,frankie,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37426,bubbles,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37427,sooo,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37428,sportscenter,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37429,skyping,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37430,soo,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37431,soooo,0.875,0.875,0.562,interested,POSITIVE,POSITIVE,,1.0
37432,through,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37433,yah,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37434,than,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37435,workouts,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37436,tomo,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37437,mins,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37438,geordie,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37439,jared,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37440,memphis,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37441,titans,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37442,nonstop,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37443,songz,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37444,straightener,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37445,min,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37446,singles,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37447,rounds,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37448,walkingdead,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37449,primark,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37450,were,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37451,both,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37452,mia,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37453,alllll,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37454,tokyo,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37455,rvp,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37456,tn,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37457,jackets,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37458,shane,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37459,gt,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37460,gohome,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37461,lauren,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37462,bradford,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37463,oi,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37464,suarez,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37465,thanx,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37466,remotely,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37467,kyle,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37468,breathes,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37469,lambert,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37470,sd,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37471,gran,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37472,boyz,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37473,boobs,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37474,has,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37475,jessie,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37476,thatmomentwhen,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37477,kenny,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37478,calgary,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
37479,earphones,0.875,0.875,0.562,interested,POSITIVE,NEUTRAL,,1.0
25766,abscess,0.154,0.451,0.349,neg_hp,NEGATIVE,NEUTRAL,negative,
25767,absentee,0.235,0.33,0.279,neg_hp,NEGATIVE,NEUTRAL,negative,
25768,aimless,0.15,0.267,0.183,neg_hp,NEGATIVE,NEGATIVE,negative,
25769,juli,0.325,0.28800000000000003,0.3,neg_hp,NEGATIVE,NEUTRAL,,3.0
25770,abandoned,0.046,0.481,0.13,neg_hp,NEGATIVE,NEUTRAL,disgust,3.0
25771,aloof,0.189,0.423,0.302,neg_hp,NEGATIVE,NEUTRAL,negative,
25772,amnesia,0.29600000000000004,0.33,0.308,neg_hp,NEGATIVE,NEUTRAL,negative,
25773,abandonment,0.128,0.43,0.202,neg_hp,NEGATIVE,NEUTRAL,anger,3.0
25774,involved,0.056,0.672,0.151,neg_hp,POSITIVE,NEUTRAL,fear,
25775,antiquated,0.42,0.392,0.236,neg_hp,POSITIVE,NEUTRAL,negative,
25776,apathetic,0.188,0.292,0.333,neg_hp,POSITIVE,NEGATIVE,negative,
25777,apathy,0.184,0.212,0.204,neg_hp,POSITIVE,NEGATIVE,negative,
25778,trials,0.35700000000000004,0.329,0.329,neg_hp,NEGATIVE,NEUTRAL,,3.0
25779,archaic,0.271,0.327,0.332,neg_hp,NEGATIVE,NEUTRAL,negative,
25780,abatement,0.388,0.338,0.336,neg_hp,NEGATIVE,NEUTRAL,,3.0
25781,arrears,0.28600000000000003,0.485,0.302,neg_hp,NEGATIVE,NEUTRAL,negative,
25782,ash,0.26,0.21,0.207,neg_hp,NEGATIVE,NEUTRAL,negative,
25783,ashes,0.327,0.279,0.142,neg_hp,NEGATIVE,NEGATIVE,negative,
25784,abbreviation,0.469,0.306,0.345,neg_hp,NEGATIVE,NEUTRAL,,3.0
25785,attenuated,0.449,0.28,0.298,neg_hp,POSITIVE,NEUTRAL,negative,
25786,babble,0.552,0.441,0.204,neg_hp,NEGATIVE,NEUTRAL,negative,
25787,babbling,0.396,0.418,0.241,neg_hp,NEGATIVE,NEUTRAL,negative,
25788,backwater,0.312,0.41,0.161,neg_hp,POSITIVE,NEUTRAL,negative,
25789,barren,0.173,0.373,0.221,neg_hp,NEGATIVE,NEUTRAL,negative,
25790,disabilities,0.329,0.3,0.3,neg_hp,NEGATIVE,NEUTRAL,,3.0
25791,despite,0.059,0.674,0.159,neg_hp,NEGATIVE,NEUTRAL,anger,2.0
25792,belated,0.24,0.4,0.214,neg_hp,POSITIVE,NEUTRAL,negative,
25793,bereaved,0.104,0.479,0.221,neg_hp,POSITIVE,NEUTRAL,negative,
25794,bereft,0.229,0.49,0.336,neg_hp,NEGATIVE,NEUTRAL,negative,
25795,bland,0.3,0.226,0.157,neg_hp,NEGATIVE,NEGATIVE,negative,
25796,bleak,0.204,0.4270000000000001,0.272,neg_hp,NEGATIVE,NEGATIVE,negative,
25797,blinded,0.245,0.471,0.231,neg_hp,NEGATIVE,NEGATIVE,negative,
25798,blindness,0.245,0.48,0.196,neg_hp,NEGATIVE,NEUTRAL,negative,
25799,blot,0.365,0.304,0.223,neg_hp,NEGATIVE,NEUTRAL,negative,
25800,blur,0.268,0.471,0.205,neg_hp,NEGATIVE,NEUTRAL,negative,
25801,blurred,0.32,0.3670000000000001,0.231,neg_hp,NEGATIVE,NEUTRAL,negative,
25802,booby,0.396,0.423,0.185,neg_hp,NEGATIVE,NEUTRAL,negative,
25803,bookworm,0.563,0.337,0.316,neg_hp,NEGATIVE,NEUTRAL,negative,
25804,rushes,0.3,0.28600000000000003,0.314,neg_hp,NEGATIVE,NEUTRAL,,3.0
25805,knocked,0.058,0.67,0.158,neg_hp,NEGATIVE,NEUTRAL,disgust,2.0
25806,figured,0.34600000000000003,0.355,0.318,neg_hp,NEGATIVE,NEUTRAL,,3.0
25807,subsided,0.34600000000000003,0.355,0.318,neg_hp,NEGATIVE,NEUTRAL,,3.0
25808,injuries,0.056,0.672,0.152,neg_hp,NEGATIVE,NEUTRAL,disgust,2.0
25809,chatty,0.594,0.5479999999999999,0.345,neg_hp,NEGATIVE,NEUTRAL,negative,
25810,cheesecake,0.86,0.276,0.238,neg_hp,POSITIVE,NEUTRAL,negative,
25811,screamed,0.056,0.6659999999999999,0.15,neg_hp,NEGATIVE,NEUTRAL,disgust,2.0
25812,clouded,0.24,0.213,0.302,neg_hp,NEGATIVE,NEUTRAL,negative,
25813,problems,0.061,0.672,0.156,neg_hp,NEGATIVE,NEUTRAL,guilt,
25814,somebody,0.06,0.6729999999999999,0.159,neg_hp,POSITIVE,NEUTRAL,guilt,
25815,absence,0.153,0.235,0.266,neg_hp,NEGATIVE,NEUTRAL,joy,3.0
25816,appointed,0.063,0.667,0.158,neg_hp,POSITIVE,NEUTRAL,guilt,
25817,cuckoo,0.42,0.459,0.284,neg_hp,NEGATIVE,NEUTRAL,negative,
25818,led,0.056,0.6729999999999999,0.158,neg_hp,POSITIVE,NEUTRAL,guilt,
25819,absent,0.177,0.221,0.116,neg_hp,NEGATIVE,NEUTRAL,shame,
25820,dandruff,0.398,0.298,0.293,neg_hp,POSITIVE,NEUTRAL,negative,
25821,deadlock,0.17,0.418,0.32299999999999995,neg_hp,NEGATIVE,NEUTRAL,negative,
25822,declining,0.328,0.4,0.264,neg_hp,NEGATIVE,NEUTRAL,negative,
25823,consequences,0.059,0.665,0.159,neg_hp,NEGATIVE,NEUTRAL,guilt,
25824,decrepit,0.156,0.49,0.225,neg_hp,NEGATIVE,NEGATIVE,negative,
25825,deferral,0.765,0.542,0.327,neg_hp,POSITIVE,NEUTRAL,negative,
25826,denial,0.194,0.435,0.318,neg_hp,NEGATIVE,NEUTRAL,negative,
25827,derelict,0.208,0.47,0.237,neg_hp,NEGATIVE,NEUTRAL,negative,
25828,dilute,0.275,0.192,0.349,neg_hp,NEGATIVE,NEUTRAL,negative,
25829,fewer,0.36,0.3,0.35,neg_hp,NEGATIVE,NEUTRAL,,3.0
25830,diminish,0.24,0.35700000000000004,0.16699999999999998,neg_hp,NEGATIVE,NEUTRAL,negative,
25831,diminished,0.156,0.269,0.196,neg_hp,NEGATIVE,NEUTRAL,negative,
25832,disability,0.073,0.482,0.173,neg_hp,NEGATIVE,NEUTRAL,negative,
25833,barriers,0.267,0.289,0.311,neg_hp,NEGATIVE,NEUTRAL,,3.0
25834,disaffected,0.17600000000000002,0.41,0.29100000000000004,neg_hp,NEGATIVE,NEUTRAL,negative,
25835,going,0.057,0.667,0.154,neg_hp,POSITIVE,NEUTRAL,fear,
25836,disconnect,0.438,0.292,0.191,neg_hp,NEGATIVE,NEUTRAL,negative,
25837,disconnection,0.16699999999999998,0.28300000000000003,0.277,neg_hp,NEGATIVE,NEUTRAL,negative,
25838,discouragement,0.112,0.319,0.206,neg_hp,NEGATIVE,NEGATIVE,negative,
25839,disheartening,0.01,0.353,0.224,neg_hp,NEGATIVE,NEUTRAL,negative,
25840,dispassionate,0.199,0.217,0.218,neg_hp,NEGATIVE,NEUTRAL,negative,
25841,disuse,0.229,0.229,0.202,neg_hp,NEGATIVE,NEUTRAL,negative,
25842,divested,0.333,0.449,0.311,neg_hp,NEGATIVE,NEUTRAL,negative,
25843,doldrums,0.229,0.425,0.266,neg_hp,NEGATIVE,NEUTRAL,negative,
25844,paris,0.061,0.6709999999999999,0.151,neg_hp,POSITIVE,NEUTRAL,fear,
25845,dole,0.448,0.402,0.348,neg_hp,NEGATIVE,NEUTRAL,negative,
25846,doubtful,0.25,0.465,0.241,neg_hp,NEGATIVE,NEUTRAL,negative,
25847,dour,0.36,0.404,0.325,neg_hp,NEGATIVE,NEUTRAL,negative,
25848,drab,0.327,0.3,0.242,neg_hp,NEGATIVE,NEGATIVE,negative,
25849,came,0.057,0.669,0.157,neg_hp,POSITIVE,NEUTRAL,fear,
25850,drainage,0.219,0.354,0.307,neg_hp,POSITIVE,NEUTRAL,negative,
25851,drawback,0.302,0.422,0.14800000000000002,neg_hp,NEGATIVE,NEUTRAL,negative,
25852,behind,0.056,0.667,0.156,neg_hp,POSITIVE,NEUTRAL,fear,
25853,dreary,0.26,0.49,0.324,neg_hp,NEGATIVE,NEGATIVE,negative,
25854,asked,0.062,0.6729999999999999,0.153,neg_hp,NEGATIVE,NEUTRAL,fear,
25855,drowsiness,0.26,0.194,0.303,neg_hp,NEGATIVE,NEGATIVE,negative,
25856,dun,0.458,0.431,0.339,neg_hp,NEGATIVE,NEUTRAL,negative,
25857,eliminated,0.238,0.3,0.28800000000000003,neg_hp,NEGATIVE,NEUTRAL,,3.0
25858,exhaust,0.546,0.71,0.337,neg_hp,NEGATIVE,NEUTRAL,negative,
25859,exhausted,0.123,0.423,0.202,neg_hp,NEGATIVE,NEGATIVE,negative,
25860,resorted,0.27,0.31,0.31,neg_hp,NEGATIVE,NEUTRAL,,3.0
25861,falsely,0.083,0.48,0.265,neg_hp,NEGATIVE,NEUTRAL,negative,
25862,discourages,0.26,0.3,0.28,neg_hp,NEGATIVE,NEUTRAL,,3.0
25863,fatigued,0.146,0.433,0.245,neg_hp,NEGATIVE,NEGATIVE,negative,
25864,fawn,0.626,0.36,0.284,neg_hp,POSITIVE,NEUTRAL,negative,
25865,fickle,0.406,0.481,0.34600000000000003,neg_hp,NEGATIVE,NEUTRAL,negative,
25866,flaccid,0.156,0.4,0.151,neg_hp,NEGATIVE,NEGATIVE,negative,
25867,floundering,0.27,0.31,0.29,neg_hp,NEGATIVE,NEGATIVE,,3.0
25868,walpurgis,0.055,0.6659999999999999,0.154,neg_hp,NEGATIVE,NEUTRAL,disgust,2.0
25869,flake,0.385,0.388,0.289,neg_hp,NEGATIVE,NEUTRAL,negative,
25870,flap,0.275,0.385,0.344,neg_hp,NEGATIVE,NEUTRAL,negative,
25871,flaw,0.319,0.491,0.175,neg_hp,NEGATIVE,NEUTRAL,negative,
25872,formless,0.398,0.201,0.163,neg_hp,NEGATIVE,NEUTRAL,negative,
25873,frailty,0.385,0.4,0.218,neg_hp,POSITIVE,NEUTRAL,negative,
25874,frayed,0.312,0.363,0.307,neg_hp,NEGATIVE,NEUTRAL,negative,
25875,offenders,0.29,0.29,0.3,neg_hp,NEGATIVE,NEUTRAL,,3.0
25876,froth,0.612,0.287,0.194,neg_hp,NEGATIVE,NEUTRAL,negative,
25877,futile,0.122,0.332,0.158,neg_hp,NEGATIVE,NEGATIVE,negative,
25878,futility,0.125,0.32,0.17600000000000002,neg_hp,NEGATIVE,NEGATIVE,negative,
25879,gaunt,0.214,0.49,0.237,neg_hp,NEGATIVE,NEUTRAL,negative,
25880,gloomy,0.107,0.41,0.287,neg_hp,NEGATIVE,NEUTRAL,negative,
25881,glum,0.244,0.337,0.123,neg_hp,NEGATIVE,NEGATIVE,negative,
25882,neighbour,0.065,0.669,0.155,neg_hp,POSITIVE,NEUTRAL,guilt,
25883,guise,0.531,0.547,0.324,neg_hp,NEGATIVE,NEUTRAL,negative,
25884,gullible,0.44,0.442,0.318,neg_hp,NEGATIVE,NEUTRAL,negative,
25885,halfway,0.51,0.254,0.339,neg_hp,POSITIVE,NEUTRAL,negative,
25886,handicap,0.133,0.394,0.264,neg_hp,NEGATIVE,NEUTRAL,negative,
25887,hoarse,0.281,0.402,0.315,neg_hp,NEGATIVE,NEUTRAL,negative,
25888,roth,0.29,0.29,0.31,neg_hp,NEGATIVE,NEUTRAL,,3.0
25889,hobo,0.32299999999999995,0.443,0.282,neg_hp,NEGATIVE,NEUTRAL,negative,
25890,breakingandentering,0.476,0.5,0.331,neg_hp,NEGATIVE,NEUTRAL,,
25891,idler,0.2,0.304,0.194,neg_hp,NEGATIVE,NEUTRAL,negative,
25892,illegible,0.29600000000000004,0.49,0.315,neg_hp,NEGATIVE,NEUTRAL,negative,
25893,emancipated,0.32,0.31,0.3,neg_hp,NEGATIVE,NEUTRAL,,3.0
25894,imperfectly,0.297,0.481,0.33,neg_hp,NEGATIVE,NEUTRAL,negative,
25895,unjustly,0.06,0.6729999999999999,0.151,neg_hp,NEGATIVE,NEGATIVE,anger,2.0
25896,every,0.058,0.674,0.151,neg_hp,POSITIVE,NEUTRAL,fear,
25897,drugdealing,0.138,0.636,0.217,neg_hp,NEGATIVE,NEUTRAL,,
25898,someone,0.063,0.672,0.16,neg_hp,POSITIVE,NEUTRAL,fear,
25899,inaccurate,0.135,0.45,0.25,neg_hp,NEGATIVE,NEUTRAL,negative,
25900,inaction,0.32299999999999995,0.225,0.325,neg_hp,NEGATIVE,NEGATIVE,negative,
25901,inactivity,0.135,0.14300000000000002,0.227,neg_hp,NEGATIVE,NEGATIVE,negative,
25902,inane,0.271,0.35,0.268,neg_hp,NEGATIVE,NEGATIVE,negative,
25903,extremedisgust,0.276,0.542,0.223,neg_hp,POSITIVE,NEUTRAL,,
25904,even,0.06,0.6679999999999999,0.154,neg_hp,POSITIVE,NEUTRAL,fear,
25905,extremelynegative,0.266,0.647,0.34,neg_hp,NEGATIVE,NEUTRAL,,
25906,incompleteness,0.271,0.451,0.234,neg_hp,NEGATIVE,NEUTRAL,negative,
25907,inconsequential,0.25,0.48,0.345,neg_hp,NEGATIVE,NEGATIVE,negative,
25908,indecisive,0.271,0.42,0.19,neg_hp,POSITIVE,NEUTRAL,negative,
25909,flipflop,0.097,0.523,0.17800000000000002,neg_hp,NEGATIVE,NEUTRAL,,
25910,acne,0.16699999999999998,0.474,0.308,neg_hp,NEGATIVE,NEUTRAL,,3.0
25911,indeterminate,0.36,0.402,0.322,neg_hp,NEGATIVE,NEUTRAL,negative,
25912,indigent,0.156,0.481,0.223,neg_hp,POSITIVE,NEUTRAL,negative,
25913,indolent,0.177,0.381,0.259,neg_hp,POSITIVE,NEGATIVE,negative,
25914,ineffective,0.093,0.422,0.094,neg_hp,NEGATIVE,NEGATIVE,negative,
25915,inefficient,0.19,0.46,0.173,neg_hp,NEGATIVE,NEGATIVE,negative,
25916,inexperienced,0.281,0.473,0.231,neg_hp,NEGATIVE,NEUTRAL,negative,
25917,inferior,0.26,0.254,0.106,neg_hp,NEGATIVE,NEGATIVE,negative,
25918,kerry,0.21,0.31,0.27,neg_hp,NEGATIVE,NEUTRAL,,3.0
25919,inferiority,0.177,0.43,0.205,neg_hp,NEGATIVE,NEUTRAL,negative,
25920,infrequently,0.204,0.25,0.327,neg_hp,NEGATIVE,NEUTRAL,negative,
25921,involuntarily,0.064,0.669,0.159,neg_hp,NEGATIVE,NEUTRAL,disgust,2.0
25922,insignificance,0.25,0.21600000000000005,0.222,neg_hp,NEGATIVE,NEGATIVE,negative,
25923,jobless,0.24,0.31,0.31,neg_hp,NEGATIVE,NEGATIVE,,3.0
25924,insufficient,0.188,0.38,0.093,neg_hp,NEGATIVE,NEGATIVE,negative,
25925,invalidation,0.181,0.49,0.278,neg_hp,NEGATIVE,NEUTRAL,negative,
25926,invalidity,0.18600000000000005,0.394,0.158,neg_hp,NEGATIVE,NEUTRAL,negative,
25927,involuntary,0.354,0.49,0.231,neg_hp,NEGATIVE,NEUTRAL,negative,
25928,disorders,0.25,0.29,0.28,neg_hp,NEGATIVE,NEUTRAL,,3.0
25929,isolation,0.198,0.338,0.339,neg_hp,NEGATIVE,NEGATIVE,negative,
25930,knotted,0.226,0.412,0.294,neg_hp,NEGATIVE,NEUTRAL,negative,
25931,lacking,0.229,0.375,0.121,neg_hp,NEGATIVE,NEGATIVE,negative,
25932,lackluster,0.25,0.311,0.264,neg_hp,NEGATIVE,NEGATIVE,negative,
25933,realized,0.06,0.674,0.154,neg_hp,POSITIVE,NEUTRAL,shame,
25934,lag,0.22,0.375,0.246,neg_hp,NEGATIVE,NEUTRAL,negative,
25935,languid,0.281,0.27,0.28300000000000003,neg_hp,NEGATIVE,NEUTRAL,negative,
25936,directing,0.058,0.6729999999999999,0.151,neg_hp,POSITIVE,NEUTRAL,shame,
25937,lapse,0.42,0.316,0.281,neg_hp,NEGATIVE,NEUTRAL,negative,
25938,lateness,0.214,0.388,0.343,neg_hp,NEGATIVE,NEUTRAL,negative,
25939,lax,0.43,0.401,0.3,neg_hp,NEGATIVE,NEUTRAL,negative,
25940,feelings,0.065,0.675,0.156,neg_hp,POSITIVE,NEUTRAL,shame,
25941,lethargy,0.194,0.302,0.316,neg_hp,NEGATIVE,NEGATIVE,negative,
25942,adversities,0.3,0.238,0.3,neg_hp,NEGATIVE,NEUTRAL,,3.0
25943,trying,0.064,0.67,0.157,neg_hp,POSITIVE,NEUTRAL,shame,
25944,limp,0.393,0.44,0.172,neg_hp,NEGATIVE,NEUTRAL,negative,
25945,lint,0.388,0.173,0.214,neg_hp,NEGATIVE,NEUTRAL,negative,
25946,loafer,0.235,0.396,0.254,neg_hp,POSITIVE,NEUTRAL,negative,
25947,instead,0.057,0.669,0.154,neg_hp,NEGATIVE,NEUTRAL,shame,
25948,lonesome,0.281,0.213,0.336,neg_hp,POSITIVE,NEUTRAL,negative,
25949,loony,0.439,0.474,0.295,neg_hp,NEGATIVE,NEUTRAL,negative,
25950,feeliings,0.062,0.6709999999999999,0.152,neg_hp,POSITIVE,NEUTRAL,shame,
25951,lowlands,0.32299999999999995,0.29,0.331,neg_hp,POSITIVE,NEUTRAL,negative,
25952,maroon,0.469,0.358,0.336,neg_hp,NEGATIVE,NEUTRAL,negative,
25953,mediocre,0.188,0.481,0.149,neg_hp,NEGATIVE,NEGATIVE,negative,
25954,mediocrity,0.073,0.398,0.225,neg_hp,NEGATIVE,NEGATIVE,negative,
25955,melancholy,0.188,0.26,0.237,neg_hp,NEGATIVE,NEUTRAL,negative,
25956,taken,0.061,0.6709999999999999,0.16,neg_hp,NEGATIVE,NEGATIVE,joy,2.0
25957,menial,0.49,0.42,0.35200000000000004,neg_hp,POSITIVE,NEUTRAL,negative,
25958,minimize,0.36,0.236,0.311,neg_hp,POSITIVE,NEUTRAL,negative,
25959,minimum,0.38,0.198,0.194,neg_hp,POSITIVE,NEUTRAL,negative,
25960,mismatch,0.25,0.459,0.282,neg_hp,NEGATIVE,NEUTRAL,negative,
25961,whited,0.3,0.28800000000000003,0.3,neg_hp,NEGATIVE,NEUTRAL,,3.0
25962,misplaced,0.247,0.45,0.324,neg_hp,NEGATIVE,NEGATIVE,negative,
25963,moribund,0.083,0.488,0.16699999999999998,neg_hp,NEGATIVE,NEUTRAL,negative,
25964,mumble,0.292,0.444,0.245,neg_hp,NEGATIVE,NEUTRAL,negative,
25965,relatives,0.057,0.6679999999999999,0.155,neg_hp,POSITIVE,NEUTRAL,guilt,
25966,mumps,0.099,0.41,0.311,neg_hp,NEGATIVE,NEUTRAL,negative,
25967,overtaking,0.061,0.6659999999999999,0.158,neg_hp,NEGATIVE,NEUTRAL,anger,2.0
25968,muss,0.418,0.438,0.302,neg_hp,NEGATIVE,NEUTRAL,negative,
