,Word,Valence,Arousal,Dominance,Category,Flair,Stanza,Emotion,Quadrant
32225,animated,0.823,0.6759999999999999,0.5379999999999999,interested,POSITIVE,NEUTRAL,joy,1.0
32226,later,,,,interested,,,,
32227,ll,,,,interested,,,,
32228,possibly,,,,interested,,,,
32229,print,,,,interested,,,,
32230,acoustic,,,,interested,,,,
32231,animation,0.888,0.75,0.5489999999999999,interested,POSITIVE,NEUTRAL,,1.0
32232,checked,,,,interested,,,,
32233,hood,,,,interested,,,,
32234,animosity,0.51,0.7240000000000001,0.545,interested,POSITIVE,NEUTRAL,anger,1.0
32235,snowy,,,,interested,,,,
32236,included,,,,interested,,,,
32237,animus,0.698,0.6759999999999999,0.466,interested,POSITIVE,NEUTRAL,anger,1.0
32238,backed,,,,interested,,,,
32239,barn,,,,interested,,,,
32240,crackers,,,,interested,,,,
32241,belly,,,,interested,,,,
32242,pink,,,,interested,,,,
32243,goal,,,,interested,,,,
32244,partying,,,,interested,,,,
32245,further,,,,interested,,,,
32246,term,,,,interested,,,,
32247,gap,,,,interested,,,,
32248,offensive,,,,interested,,,,
32249,tab,,,,interested,,,,
32250,bean,,,,interested,,,,
32251,danger,,,,interested,,,,
32252,breast,,,,interested,,,,
32253,decision,,,,interested,,,,
32254,suit,,,,interested,,,,
32255,basement,,,,interested,,,,
32256,addicted,,,,interested,,,,
32257,stalking,,,,interested,,,,
32258,some,0.889,0.544,0.737,interested,POSITIVE,NEUTRAL,,1.0
32259,reach,,,,interested,,,,
32260,cook,,,,interested,,,,
32261,numb,,,,interested,,,,
32262,dead,,,,interested,,,,
32263,mostly,,,,interested,,,,
32264,man,,,,interested,,,,
32265,bigger,,,,interested,,,,
32266,imma,0.884,0.5429999999999999,0.7440000000000001,interested,POSITIVE,NEUTRAL,,1.0
32267,comes,,,,interested,,,,
32268,ads,,,,interested,,,,
32269,voted,,,,interested,,,,
32270,textbook,,,,interested,,,,
32271,muscle,,,,interested,,,,
32272,highway,,,,interested,,,,
32273,finna,0.89,0.5429999999999999,0.745,interested,POSITIVE,NEUTRAL,,1.0
32274,tie,,,,interested,,,,
32275,including,,,,interested,,,,
32276,lead,,,,interested,,,,
32277,announce,0.6940000000000001,0.618,0.611,interested,POSITIVE,NEUTRAL,,1.0
32278,bill,,,,interested,,,,
32279,five,,,,interested,,,,
32280,bell,,,,interested,,,,
32281,dirt,,,,interested,,,,
32282,sunday,,,,interested,,,,
32283,stepone,0.887,0.5429999999999999,0.743,interested,POSITIVE,NEUTRAL,,1.0
32284,reverse,,,,interested,,,,
32285,month,,,,interested,,,,
32286,value,,,,interested,,,,
32287,ranch,,,,interested,,,,
32288,announcer,0.602,0.57,0.732,interested,POSITIVE,NEUTRAL,,1.0
32289,complex,,,,interested,,,,
32290,poetry,,,,interested,,,,
32291,controller,,,,interested,,,,
32292,sober,,,,interested,,,,
32293,accent,,,,interested,,,,
32294,nd,,,,interested,,,,
32295,ash,,,,interested,,,,
32296,meetings,,,,interested,,,,
32297,wives,,,,interested,,,,
32298,server,,,,interested,,,,
32299,fairly,,,,interested,,,,
32300,nyc,,,,interested,,,,
32301,ft,,,,interested,,,,
32302,seminar,,,,interested,,,,
32303,lincoln,,,,interested,,,,
32304,san,,,,interested,,,,
32305,cleaner,,,,interested,,,,
32306,cheaper,,,,interested,,,,
32307,lax,,,,interested,,,,
32308,tv,,,,interested,,,,
32309,derek,,,,interested,,,,
32310,aching,,,,interested,,,,
32311,muffin,,,,interested,,,,
32312,couple,,,,interested,,,,
32313,wings,,,,interested,,,,
32314,prom,,,,interested,,,,
32315,beyonce,,,,interested,,,,
32316,television,,,,interested,,,,
32317,fck,0.892,0.546,0.7440000000000001,interested,POSITIVE,NEUTRAL,,1.0
32318,strike,,,,interested,,,,
32319,tied,,,,interested,,,,
32320,design,,,,interested,,,,
32321,talks,,,,interested,,,,
32322,mitt,,,,interested,,,,
32323,usa,,,,interested,,,,
32324,plot,,,,interested,,,,
32325,dental,,,,interested,,,,
32326,basis,,,,interested,,,,
32327,soda,,,,interested,,,,
32328,coolest,0.89,0.544,0.741,interested,POSITIVE,POSITIVE,,1.0
32329,alan,,,,interested,,,,
32330,pays,,,,interested,,,,
32331,buzzing,,,,interested,,,,
32332,decorate,,,,interested,,,,
32333,female,,,,interested,,,,
32334,lawn,,,,interested,,,,
32335,tattoos,0.892,0.5479999999999999,0.737,interested,POSITIVE,NEUTRAL,,1.0
32336,orders,,,,interested,,,,
32337,epic,,,,interested,,,,
32338,nude,,,,interested,,,,
32339,roses,0.89,0.544,0.738,interested,POSITIVE,NEUTRAL,,1.0
32340,consecutive,,,,interested,,,,
32341,blues,,,,interested,,,,
32342,networks,0.8909999999999999,0.547,0.738,interested,POSITIVE,NEUTRAL,,1.0
32343,nathan,,,,interested,,,,
32344,alcoholic,,,,interested,,,,
32345,ng,0.885,0.551,0.743,interested,POSITIVE,NEUTRAL,,1.0
32346,hoping,,,,interested,,,,
32347,paris,,,,interested,,,,
32348,wednesday,,,,interested,,,,
32349,milan,,,,interested,,,,
32350,ward,,,,interested,,,,
32351,morgan,0.883,0.551,0.737,interested,POSITIVE,NEUTRAL,,1.0
32352,spin,,,,interested,,,,
32353,data,,,,interested,,,,
32354,ray,,,,interested,,,,
32355,sir,,,,interested,,,,
32356,comp,,,,interested,,,,
32357,bang,,,,interested,,,,
32358,gossip,,,,interested,,,,
32359,handed,,,,interested,,,,
32360,rich,,,,interested,,,,
32361,answering,0.684,0.5,0.607,interested,POSITIVE,NEUTRAL,shame,1.0
32362,tickets,,,,interested,,,,
32363,union,,,,interested,,,,
32364,moves,,,,interested,,,,
32365,bet,,,,interested,,,,
32366,players,,,,interested,,,,
32367,teach,,,,interested,,,,
32368,lots,,,,interested,,,,
32369,diego,,,,interested,,,,
32370,updated,,,,interested,,,,
32371,hospitals,,,,interested,,,,
32372,gaming,,,,interested,,,,
32373,recent,,,,interested,,,,
32374,drag,,,,interested,,,,
32375,lovers,,,,interested,,,,
32376,ian,,,,interested,,,,
32377,monopoly,,,,interested,,,,
32378,antelope,0.542,0.51,0.5,interested,POSITIVE,NEUTRAL,,1.0
32379,cost,,,,interested,,,,
32380,voicemail,,,,interested,,,,
32381,shocker,,,,interested,,,,
32382,win,,,,interested,,,,
32383,changes,,,,interested,,,,
32384,hook,,,,interested,,,,
32385,view,,,,interested,,,,
32386,filling,,,,interested,,,,
32387,rob,,,,interested,,,,
32388,gaga,,,,interested,,,,
32389,if,0.883,0.546,0.743,interested,POSITIVE,NEUTRAL,,1.0
32390,williams,,,,interested,,,,
32391,steelers,,,,interested,,,,
32392,vodka,,,,interested,,,,
32393,purple,,,,interested,,,,
32394,truefriends,0.8909999999999999,0.5489999999999999,0.737,interested,POSITIVE,NEUTRAL,,1.0
32395,property,,,,interested,,,,
32396,france,,,,interested,,,,
32397,download,,,,interested,,,,
32398,tho,,,,interested,,,,
32399,cole,,,,interested,,,,
32400,boat,,,,interested,,,,
32401,yet,,,,interested,,,,
32402,women,,,,interested,,,,
32403,paul,,,,interested,,,,
32404,seems,,,,interested,,,,
32405,south,,,,interested,,,,
32406,iced,,,,interested,,,,
32407,queen,,,,interested,,,,
32408,alabama,,,,interested,,,,
32409,believes,,,,interested,,,,
32410,golden,,,,interested,,,,
32411,color,,,,interested,,,,
32412,unique,,,,interested,,,,
32413,rap,,,,interested,,,,
32414,visiting,,,,interested,,,,
32415,panera,,,,interested,,,,
32416,bounce,,,,interested,,,,
32417,arrived,,,,interested,,,,
32418,cruise,,,,interested,,,,
32419,request,,,,interested,,,,
32420,surprise,,,,interested,,,,
32421,grey,,,,interested,,,,
32422,bale,,,,interested,,,,
32423,murray,,,,interested,,,,
32424,a,0.8909999999999999,0.551,0.7440000000000001,interested,POSITIVE,NEUTRAL,,1.0
32425,onion,,,,interested,,,,
32426,believing,,,,interested,,,,
32427,indeed,,,,interested,,,,
32428,jobs,,,,interested,,,,
32429,irish,,,,interested,,,,
32430,considered,,,,interested,,,,
32431,doll,,,,interested,,,,
32432,tune,,,,interested,,,,
32433,killer,,,,interested,,,,
32434,jerry,,,,interested,,,,
32435,disappointing,,,,interested,,,,
32436,november,,,,interested,,,,
32437,i,0.893,0.5429999999999999,0.7390000000000001,interested,POSITIVE,NEUTRAL,,1.0
32438,web,,,,interested,,,,
32439,chillin,0.8909999999999999,0.546,0.742,interested,POSITIVE,NEUTRAL,,1.0
32440,eight,,,,interested,,,,
32441,peter,,,,interested,,,,
32442,ravens,,,,interested,,,,
32443,cardiff,,,,interested,,,,
32444,measure,,,,interested,,,,
32445,legend,,,,interested,,,,
32446,wheels,,,,interested,,,,
32447,previous,,,,interested,,,,
32448,porn,,,,interested,,,,
32449,spicy,,,,interested,,,,
32450,married,,,,interested,,,,
32451,andrew,,,,interested,,,,
32452,bud,,,,interested,,,,
32453,student,,,,interested,,,,
32454,press,,,,interested,,,,
32455,mud,,,,interested,,,,
32456,list,,,,interested,,,,
32457,philly,0.8909999999999999,0.55,0.745,interested,POSITIVE,NEUTRAL,,1.0
32458,finance,,,,interested,,,,
32459,caramel,,,,interested,,,,
32460,excuses,,,,interested,,,,
32461,hectic,,,,interested,,,,
32462,corporate,,,,interested,,,,
32463,contract,,,,interested,,,,
32464,secret,,,,interested,,,,
32465,leads,,,,interested,,,,
32466,popular,,,,interested,,,,
32467,email,,,,interested,,,,
32468,military,,,,interested,,,,
32469,attending,,,,interested,,,,
32470,approach,,,,interested,,,,
32471,haunted,,,,interested,,,,
32472,diff,,,,interested,,,,
32473,hipster,,,,interested,,,,
32474,sports,,,,interested,,,,
32475,headed,,,,interested,,,,
32476,surprising,,,,interested,,,,
32477,cal,,,,interested,,,,
32478,naughty,,,,interested,,,,
32479,somewhat,,,,interested,,,,
32480,northern,,,,interested,,,,
32481,exact,,,,interested,,,,
32482,mars,,,,interested,,,,
32483,testing,,,,interested,,,,
32484,professional,,,,interested,,,,
32485,training,,,,interested,,,,
32486,crossed,,,,interested,,,,
32487,capital,,,,interested,,,,
32488,shown,,,,interested,,,,
32489,cowboys,,,,interested,,,,
32490,episodes,,,,interested,,,,
32491,several,,,,interested,,,,
32492,it,0.892,0.5479999999999999,0.7440000000000001,interested,POSITIVE,NEUTRAL,,1.0
32493,schools,,,,interested,,,,
32494,process,,,,interested,,,,
32495,different,,,,interested,,,,
32496,badass,,,,interested,,,,
32497,wife,,,,interested,,,,
32498,dunk,,,,interested,,,,
32499,enter,,,,interested,,,,
32500,chris,,,,interested,,,,
32501,deaf,,,,interested,,,,
32502,tackle,,,,interested,,,,
32503,website,,,,interested,,,,
32504,prayer,,,,interested,,,,
32505,magazine,,,,interested,,,,
32506,shoulders,,,,interested,,,,
32507,legal,,,,interested,,,,
32508,lower,,,,interested,,,,
32509,niggas,0.8859999999999999,0.551,0.737,interested,POSITIVE,NEUTRAL,,1.0
32510,is,,,,interested,,,,
32511,avatar,,,,interested,,,,
32512,dm,,,,interested,,,,
32513,fb,,,,interested,,,,
32514,module,,,,interested,,,,
32515,talkin,,,,interested,,,,
32516,resolutions,,,,interested,,,,
32517,chapter,,,,interested,,,,
32518,apace,0.536,0.5,0.536,interested,POSITIVE,NEUTRAL,,1.0
32519,lo,,,,interested,,,,
32520,chooses,,,,interested,,,,
32521,creator,,,,interested,,,,
32522,increase,,,,interested,,,,
32523,motivated,,,,interested,,,,
32524,clutch,,,,interested,,,,
32525,russia,,,,interested,,,,
32526,arena,,,,interested,,,,
32527,academic,,,,interested,,,,
32528,flavor,,,,interested,,,,
32529,consisted,,,,interested,,,,
32530,peach,,,,interested,,,,
32531,chances,,,,interested,,,,
32532,tuesday,,,,interested,,,,
32533,nine,,,,interested,,,,
32534,proposal,,,,interested,,,,
32535,writers,,,,interested,,,,
32536,boston,,,,interested,,,,
32537,ay,,,,interested,,,,
32538,runner,,,,interested,,,,
32539,awkward,,,,interested,,,,
32540,espn,,,,interested,,,,
32541,whip,,,,interested,,,,
32542,swing,,,,interested,,,,
32543,title,,,,interested,,,,
32544,sayin,0.884,0.551,0.74,interested,POSITIVE,NEUTRAL,,1.0
32545,tournament,,,,interested,,,,
32546,remain,,,,interested,,,,
32547,although,,,,interested,,,,
32548,grandparents,,,,interested,,,,
32549,search,,,,interested,,,,
32550,matthew,,,,interested,,,,
32551,sis,0.888,0.547,0.738,interested,POSITIVE,NEUTRAL,,1.0
32552,buffalo,,,,interested,,,,
32553,bullet,,,,interested,,,,
32554,aphrodisiac,0.75,0.846,0.667,interested,POSITIVE,NEUTRAL,,1.0
32555,crew,,,,interested,,,,
32556,journal,,,,interested,,,,
32557,rent,,,,interested,,,,
32558,aplomb,0.5,0.509,0.5820000000000001,interested,POSITIVE,NEUTRAL,positive,1.0
32559,duck,,,,interested,,,,
32560,lgbt,0.888,0.545,0.741,interested,POSITIVE,NEUTRAL,,1.0
32561,opens,,,,interested,,,,
32562,speakers,,,,interested,,,,
32563,forest,,,,interested,,,,
32564,arts,,,,interested,,,,
32565,canada,,,,interested,,,,
32566,tail,,,,interested,,,,
32567,frank,,,,interested,,,,
32568,elephant,,,,interested,,,,
32569,incase,,,,interested,,,,
32570,education,,,,interested,,,,
32571,folks,,,,interested,,,,
32572,signs,,,,interested,,,,
32573,jim,,,,interested,,,,
32574,festive,,,,interested,,,,
32575,commentary,,,,interested,,,,
32576,provide,,,,interested,,,,
32577,protein,,,,interested,,,,
32578,theirs,0.8859999999999999,0.55,0.74,interested,POSITIVE,NEUTRAL,,1.0
32579,greatly,,,,interested,,,,
32580,lamb,,,,interested,,,,
32581,d,,,,interested,,,,
32582,wire,,,,interested,,,,
32583,registration,,,,interested,,,,
32584,kingdom,,,,interested,,,,
32585,reckon,,,,interested,,,,
32586,bout,,,,interested,,,,
32587,reaction,,,,interested,,,,
32588,natural,,,,interested,,,,
32589,december,,,,interested,,,,
32590,meaning,,,,interested,,,,
32591,slightly,,,,interested,,,,
32592,prank,,,,interested,,,,
32593,stands,,,,interested,,,,
32594,projects,,,,interested,,,,
32595,bin,,,,interested,,,,
32596,sport,,,,interested,,,,
32597,channels,,,,interested,,,,
32598,recommend,,,,interested,,,,
32599,higher,,,,interested,,,,
32600,insanity,,,,interested,,,,
32601,al,,,,interested,,,,
32602,represent,,,,interested,,,,
32603,sketchy,,,,interested,,,,
32604,tourney,,,,interested,,,,
32605,snowman,,,,interested,,,,
32606,therapist,,,,interested,,,,
32607,ant,,,,interested,,,,
32608,strongest,,,,interested,,,,
32609,lt,,,,interested,,,,
32610,entering,,,,interested,,,,
32611,b,,,,interested,,,,
32612,religion,,,,interested,,,,
32613,trap,,,,interested,,,,
32614,confirmation,,,,interested,,,,
32615,images,,,,interested,,,,
32616,tick,,,,interested,,,,
32617,horror,,,,interested,,,,
32618,local,,,,interested,,,,
32619,inches,,,,interested,,,,
32620,strange,,,,interested,,,,
32621,desires,,,,interested,,,,
32622,appear,0.735,0.506,0.5670000000000001,interested,POSITIVE,NEUTRAL,anger,1.0
32623,membership,,,,interested,,,,
32624,stopbullying,0.887,0.5489999999999999,0.738,interested,POSITIVE,NEUTRAL,,1.0
32625,ave,,,,interested,,,,
32626,salty,,,,interested,,,,
32627,traded,,,,interested,,,,
32628,impression,,,,interested,,,,
32629,island,,,,interested,,,,
32630,bc,0.887,0.547,0.746,interested,POSITIVE,NEUTRAL,,1.0
32631,actors,,,,interested,,,,
32632,cells,,,,interested,,,,
32633,systems,,,,interested,,,,
32634,regular,,,,interested,,,,
32635,intentions,,,,interested,,,,
32636,butterflies,,,,interested,,,,
32637,whom,0.892,0.551,0.7440000000000001,interested,POSITIVE,NEUTRAL,,1.0
32638,first,,,,interested,,,,
32639,kobe,,,,interested,,,,
32640,cars,,,,interested,,,,
32641,etc,,,,interested,,,,
32642,already,,,,interested,,,,
32643,jennifer,,,,interested,,,,
32644,intro,,,,interested,,,,
32645,commitment,,,,interested,,,,
32646,branch,,,,interested,,,,
32647,amen,,,,interested,,,,
32648,perksofdatingme,0.892,0.552,0.742,interested,POSITIVE,NEUTRAL,,1.0
32649,theater,,,,interested,,,,
32650,ticking,,,,interested,,,,
32651,appetite,0.7040000000000001,0.637,0.581,interested,POSITIVE,NEUTRAL,,1.0
32652,pointing,,,,interested,,,,
32653,tonight,,,,interested,,,,
32654,appetizer,0.755,0.56,0.406,interested,POSITIVE,NEUTRAL,,1.0
32655,appetizing,0.8059999999999999,0.657,0.688,interested,POSITIVE,POSITIVE,,1.0
32656,showing,,,,interested,,,,
32657,version,,,,interested,,,,
32658,hurryup,,,,interested,,,,
32659,twist,,,,interested,,,,
32660,applaud,0.865,0.8240000000000001,0.464,interested,POSITIVE,NEUTRAL,,1.0
32661,brutal,,,,interested,,,,
32662,realtalk,0.89,0.551,0.742,interested,POSITIVE,NEUTRAL,,1.0
32663,hottest,,,,interested,,,,
32664,rick,,,,interested,,,,
32665,mummy,,,,interested,,,,
32666,applause,0.953,0.857,0.621,interested,POSITIVE,NEUTRAL,joy,1.0
32667,recognize,,,,interested,,,,
32668,built,,,,interested,,,,
32669,rep,,,,interested,,,,
32670,invisible,,,,interested,,,,
32671,friday,,,,interested,,,,
32672,psycho,,,,interested,,,,
32673,punishment,,,,interested,,,,
32674,jimmy,,,,interested,,,,
32675,louisville,,,,interested,,,,
32676,vegas,,,,interested,,,,
32677,habits,,,,interested,,,,
32678,skins,,,,interested,,,,
32679,artist,,,,interested,,,,
32680,sudden,,,,interested,,,,
32681,presents,,,,interested,,,,
32682,thinkin,,,,interested,,,,
32683,tmrw,,,,interested,,,,
32684,magic,,,,interested,,,,
32685,ballet,,,,interested,,,,
32686,explanation,,,,interested,,,,
32687,bound,,,,interested,,,,
32688,er,,,,interested,,,,
32689,lemon,,,,interested,,,,
32690,profile,,,,interested,,,,
32691,luke,,,,interested,,,,
32692,soccer,,,,interested,,,,
32693,booty,,,,interested,,,,
32694,watches,,,,interested,,,,
32695,grew,,,,interested,,,,
32696,lad,,,,interested,,,,
32697,game,,,,interested,,,,
32698,pause,,,,interested,,,,
32699,toothpaste,,,,interested,,,,
32700,dated,,,,interested,,,,
32701,appointment,0.688,0.594,0.547,interested,POSITIVE,NEUTRAL,anger,1.0
32702,scan,,,,interested,,,,
32703,coconut,,,,interested,,,,
32704,political,,,,interested,,,,
32705,neva,0.885,0.547,0.745,interested,POSITIVE,NEUTRAL,,1.0
32706,theme,,,,interested,,,,
32707,tom,,,,interested,,,,
32708,joe,,,,interested,,,,
32709,nt,0.884,0.55,0.74,interested,POSITIVE,NEUTRAL,,1.0
32710,appointments,0.745,0.677,0.625,interested,POSITIVE,NEUTRAL,anger,1.0
32711,trip,,,,interested,,,,
32712,state,,,,interested,,,,
32713,vampire,,,,interested,,,,
32714,papa,,,,interested,,,,
32715,plz,,,,interested,,,,
32716,number,,,,interested,,,,
32717,few,,,,interested,,,,
32718,takin,0.8909999999999999,0.544,0.738,interested,POSITIVE,NEUTRAL,,1.0
32719,co,,,,interested,,,,
32720,bike,,,,interested,,,,
32721,fox,,,,interested,,,,
32722,gee,,,,interested,,,,
32723,deciding,,,,interested,,,,
32724,scenes,,,,interested,,,,
32725,smashing,,,,interested,,,,
32726,pins,,,,interested,,,,
32727,ends,,,,interested,,,,
32728,beginning,,,,interested,,,,
32729,holes,,,,interested,,,,
32730,editing,,,,interested,,,,
32731,appreciates,0.765,0.5,0.6559999999999999,interested,POSITIVE,POSITIVE,,1.0
32732,gal,,,,interested,,,,
32733,appreciation,0.917,0.529,0.588,interested,POSITIVE,NEUTRAL,joy,1.0
32734,doin,,,,interested,,,,
32735,campus,,,,interested,,,,
32736,inch,,,,interested,,,,
32737,retire,,,,interested,,,,
32738,comedy,,,,interested,,,,
32739,booking,,,,interested,,,,
32740,costumes,,,,interested,,,,
32741,department,,,,interested,,,,
32742,credit,,,,interested,,,,
32743,lovehim,0.884,0.5479999999999999,0.738,interested,POSITIVE,NEUTRAL,,1.0
32744,thingy,,,,interested,,,,
32745,models,,,,interested,,,,
32746,christian,,,,interested,,,,
32747,jar,,,,interested,,,,
32748,slightest,,,,interested,,,,
32749,creation,,,,interested,,,,
32750,bump,,,,interested,,,,
32751,rite,,,,interested,,,,
32752,keith,,,,interested,,,,
32753,concern,,,,interested,,,,
32754,cake,,,,interested,,,,
32755,fought,,,,interested,,,,
32756,sundays,,,,interested,,,,
32757,via,,,,interested,,,,
32758,ff,,,,interested,,,,
32759,dudes,0.8909999999999999,0.551,0.737,interested,POSITIVE,NEUTRAL,,1.0
32760,dairy,,,,interested,,,,
32761,anniversary,,,,interested,,,,
32762,approbation,0.792,0.529,0.774,interested,POSITIVE,NEUTRAL,positive,1.0
32763,tablets,,,,interested,,,,
32764,graduating,,,,interested,,,,
32765,muslims,,,,interested,,,,
32766,slutty,,,,interested,,,,
32767,justsaying,0.887,0.547,0.745,interested,POSITIVE,NEUTRAL,,1.0
32768,moron,,,,interested,,,,
32769,appropriation,0.51,0.632,0.7170000000000001,interested,POSITIVE,NEUTRAL,negative,1.0
32770,thoughts,,,,interested,,,,
32771,touches,,,,interested,,,,
32772,ye,,,,interested,,,,
32773,noon,,,,interested,,,,
32774,elf,,,,interested,,,,
32775,bent,,,,interested,,,,
32776,era,,,,interested,,,,
32777,approve,0.875,0.5479999999999999,0.741,interested,POSITIVE,NEUTRAL,anger,1.0
32778,boot,,,,interested,,,,
32779,opinion,,,,interested,,,,
32780,approvement,0.88,0.625,0.78,interested,POSITIVE,NEUTRAL,,1.0
32781,plate,,,,interested,,,,
32782,claim,,,,interested,,,,
32783,tattoo,,,,interested,,,,
32784,clever,,,,interested,,,,
32785,approving,0.917,0.583,0.773,interested,POSITIVE,NEUTRAL,positive,1.0
32786,lines,,,,interested,,,,
32787,purchase,,,,interested,,,,
32788,lessons,,,,interested,,,,
32789,approximating,0.583,0.615,0.471,interested,POSITIVE,NEUTRAL,,1.0
32790,characters,,,,interested,,,,
32791,correctly,,,,interested,,,,
32792,injury,,,,interested,,,,
32793,triple,,,,interested,,,,
32794,keeper,,,,interested,,,,
32795,landed,,,,interested,,,,
32796,minor,,,,interested,,,,
32797,alcohol,,,,interested,,,,
32798,land,,,,interested,,,,
32799,week,,,,interested,,,,
32800,allowing,,,,interested,,,,
32801,brownies,,,,interested,,,,
32802,gray,,,,interested,,,,
32803,performances,,,,interested,,,,
32804,chat,,,,interested,,,,
32805,da,,,,interested,,,,
32806,boss,,,,interested,,,,
32807,round,,,,interested,,,,
32808,dreams,,,,interested,,,,
32809,florida,,,,interested,,,,
32810,ed,,,,interested,,,,
32811,also,,,,interested,,,,
32812,bro,,,,interested,,,,
32813,building,,,,interested,,,,
32814,tweet,,,,interested,,,,
32815,costume,,,,interested,,,,
32816,van,,,,interested,,,,
32817,finds,,,,interested,,,,
32818,aquatic,0.677,0.51,0.463,interested,POSITIVE,NEUTRAL,,1.0
32819,anatomy,,,,interested,,,,
32820,bestie,,,,interested,,,,
32821,spice,,,,interested,,,,
32822,towie,,,,interested,,,,
32823,avenue,,,,interested,,,,
32824,burgers,,,,interested,,,,
32825,disease,,,,interested,,,,
32826,route,,,,interested,,,,
32827,trucks,,,,interested,,,,
32828,nicely,,,,interested,,,,
32829,shady,,,,interested,,,,
32830,dollar,,,,interested,,,,
32831,security,,,,interested,,,,
32832,cinema,,,,interested,,,,
32833,bay,,,,interested,,,,
32834,party,,,,interested,,,,
32835,mid,,,,interested,,,,
32836,experience,,,,interested,,,,
32837,session,,,,interested,,,,
32838,team,,,,interested,,,,
32839,sign,,,,interested,,,,
32840,shocking,,,,interested,,,,
32841,classic,,,,interested,,,,
32842,arcade,0.6759999999999999,0.521,0.502,interested,POSITIVE,NEUTRAL,disgust,1.0
32843,master,,,,interested,,,,
32844,electric,,,,interested,,,,
32845,jake,,,,interested,,,,
32846,penalty,,,,interested,,,,
32847,hello,,,,interested,,,,
32848,marks,,,,interested,,,,
32849,grabbed,,,,interested,,,,
32850,melt,,,,interested,,,,
32851,lightning,,,,interested,,,,
32852,owl,,,,interested,,,,
32853,blocks,,,,interested,,,,
32854,smoothie,,,,interested,,,,
32855,hint,,,,interested,,,,
32856,pint,,,,interested,,,,
32857,bat,,,,interested,,,,
32858,patrick,,,,interested,,,,
32859,fort,,,,interested,,,,
32860,creed,,,,interested,,,,
32861,muscles,,,,interested,,,,
32862,hardly,,,,interested,,,,
32863,overall,,,,interested,,,,
32864,archangel,0.8370000000000001,0.5,0.708,interested,POSITIVE,NEUTRAL,,1.0
32865,hunger,,,,interested,,,,
32866,draw,,,,interested,,,,
32867,creating,,,,interested,,,,
32868,virgin,,,,interested,,,,
32869,rd,,,,interested,,,,
32870,area,,,,interested,,,,
32871,rate,,,,interested,,,,
32872,haircut,,,,interested,,,,
32873,deliver,,,,interested,,,,
32874,hearing,,,,interested,,,,
32875,daniel,,,,interested,,,,
32876,korea,,,,interested,,,,
32877,combo,,,,interested,,,,
32878,twelve,,,,interested,,,,
32879,massacre,,,,interested,,,,
32880,upgrade,,,,interested,,,,
32881,jeep,,,,interested,,,,
32882,archer,0.573,0.622,0.6609999999999999,interested,POSITIVE,NEUTRAL,,1.0
32883,pork,,,,interested,,,,
32884,style,,,,interested,,,,
32885,whether,,,,interested,,,,
32886,field,,,,interested,,,,
32887,dreaming,,,,interested,,,,
32888,behaviour,,,,interested,,,,
32889,thus,,,,interested,,,,
32890,archery,0.594,0.604,0.589,interested,POSITIVE,NEUTRAL,,1.0
32891,hack,,,,interested,,,,
32892,begin,,,,interested,,,,
32893,olive,,,,interested,,,,
32894,dig,,,,interested,,,,
32895,follower,,,,interested,,,,
32896,aged,,,,interested,,,,
32897,campaign,,,,interested,,,,
32898,senior,,,,interested,,,,
32899,maryland,,,,interested,,,,
32900,fr,,,,interested,,,,
32901,joseph,,,,interested,,,,
32902,war,,,,interested,,,,
32903,throughout,,,,interested,,,,
32904,aye,,,,interested,,,,
32905,question,,,,interested,,,,
32906,atmosphere,,,,interested,,,,
32907,react,,,,interested,,,,
32908,tower,,,,interested,,,,
32909,balloons,,,,interested,,,,
32910,ardor,0.5,0.78,0.5379999999999999,interested,POSITIVE,NEUTRAL,positive,1.0
32911,celtic,,,,interested,,,,
32912,global,,,,interested,,,,
32913,teenagers,,,,interested,,,,
32914,athlete,,,,interested,,,,
32915,law,,,,interested,,,,
32916,dollars,,,,interested,,,,
32917,copy,,,,interested,,,,
32918,famous,,,,interested,,,,
32919,kit,,,,interested,,,,
32920,nurse,,,,interested,,,,
32921,ski,,,,interested,,,,
32922,original,,,,interested,,,,
32923,ahh,,,,interested,,,,
32924,sized,,,,interested,,,,
32925,hip,,,,interested,,,,
32926,rapping,,,,interested,,,,
32927,hence,,,,interested,,,,
32928,chip,,,,interested,,,,
32929,dating,,,,interested,,,,
32930,amy,,,,interested,,,,
32931,manager,,,,interested,,,,
32932,tube,,,,interested,,,,
32933,adults,,,,interested,,,,
32934,bones,,,,interested,,,,
32935,lasted,,,,interested,,,,
32936,stays,,,,interested,,,,
32937,rules,,,,interested,,,,
32938,business,,,,interested,,,,
32939,rolling,,,,interested,,,,
32940,brown,,,,interested,,,,
32941,pump,,,,interested,,,,
32942,grinding,,,,interested,,,,
32943,spoil,,,,interested,,,,
32944,sharp,,,,interested,,,,
32945,race,,,,interested,,,,
32946,weeks,,,,interested,,,,
32947,whistle,,,,interested,,,,
32948,hawaii,,,,interested,,,,
32949,korean,,,,interested,,,,
32950,ik,,,,interested,,,,
32951,swedish,,,,interested,,,,
32952,cheesy,,,,interested,,,,
32953,black,,,,interested,,,,
32954,yours,,,,interested,,,,
32955,will,,,,interested,,,,
32956,op,,,,interested,,,,
32957,pens,,,,interested,,,,
32958,loyal,,,,interested,,,,
32959,arguments,0.541,0.602,0.657,interested,POSITIVE,NEUTRAL,disgust,1.0
32960,sophomore,,,,interested,,,,
